date,p (mbar),T (degC),Tpot (K),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3),wv (m/s),max. wv (m/s),wd (deg),rain (mm),raining (s),SWDR (W/m�),PAR (�mol/m�/s),max. PAR (�mol/m�/s),Tlog (degC),OT
2020-09-29 04:00:00,988.32,8.63,282.73,7.58,93.1,11.21,10.44,0.77,6.59,10.56,1216.97,1.47,2.05,222.3,0.0,0.0,0.0,0.0,0.0,19.76,439.7
2020-09-29 04:10:00,988.42,8.45,282.54,7.65,94.7,11.07,10.49,0.59,6.62,10.61,1217.85,1.66,2.27,221.6,0.0,0.0,0.0,0.0,0.0,19.6,443.3
2020-09-29 04:20:00,988.46,8.34,282.43,7.7,95.7,10.99,10.52,0.47,6.64,10.64,1218.36,1.24,1.8,213.8,0.0,0.0,0.0,0.0,0.0,19.43,444.5
2020-09-29 04:30:00,988.52,8.24,282.32,7.63,95.9,10.92,10.47,0.45,6.61,10.59,1218.89,1.16,1.64,211.7,0.0,0.0,0.0,0.0,0.0,19.27,444.3
2020-09-29 04:40:00,988.62,8.11,282.18,7.74,97.5,10.82,10.55,0.27,6.66,10.67,1219.54,1.46,2.27,209.5,0.0,0.0,0.0,0.0,0.0,19.12,449.0
2020-09-29 04:50:00,988.69,7.92,281.99,7.64,98.1,10.68,10.48,0.2,6.62,10.6,1220.47,1.25,2.13,210.6,0.0,0.0,0.0,0.0,0.0,18.98,450.6
2020-09-29 05:00:00,988.71,7.72,281.78,7.54,98.8,10.53,10.41,0.13,6.57,10.53,1221.42,1.17,1.52,206.4,0.0,0.0,0.0,0.0,0.0,18.85,450.3
2020-09-29 05:10:00,988.74,7.61,281.67,7.4,98.6,10.46,10.31,0.15,6.51,10.43,1221.97,0.92,1.47,175.2,0.0,0.0,0.0,0.0,0.0,18.72,448.3
2020-09-29 05:20:00,988.79,7.43,281.49,7.15,98.1,10.33,10.13,0.2,6.4,10.25,1222.9,0.4,0.94,175.0,0.0,0.0,0.0,0.0,0.0,18.6,452.9
2020-09-29 05:30:00,988.88,6.96,281.01,6.7,98.2,10.0,9.82,0.18,6.2,9.93,1225.21,1.47,2.18,223.5,0.0,0.0,0.0,0.0,0.0,18.48,443.3
2020-09-29 05:40:00,988.9,6.99,281.03,6.72,98.2,10.02,9.84,0.18,6.21,9.95,1225.12,1.24,1.64,221.7,0.0,0.0,0.0,0.0,0.0,18.36,446.3
2020-09-29 05:50:00,988.92,7.04,281.08,6.96,99.5,10.05,10.0,0.05,6.32,10.11,1224.84,1.04,1.78,208.6,0.0,0.0,0.0,0.0,0.0,18.22,451.6
2020-09-29 06:00:00,989.02,6.96,280.99,6.84,99.2,10.0,9.92,0.08,6.26,10.03,1225.35,0.99,1.92,200.2,0.0,0.0,0.0,1.36,2.68,18.09,449.2
2020-09-29 06:10:00,989.14,6.81,280.83,6.58,98.4,9.9,9.74,0.16,6.15,9.85,1226.23,1.66,2.26,217.0,0.0,0.0,0.0,5.36,8.69,17.97,443.0
2020-09-29 06:20:00,989.28,6.75,280.77,6.58,98.8,9.86,9.74,0.12,6.15,9.84,1226.66,0.87,1.39,192.6,0.0,0.0,2.45,13.67,19.37,17.85,446.8
2020-09-29 06:30:00,989.41,6.58,280.58,6.48,99.3,9.74,9.67,0.07,6.1,9.78,1227.6,0.67,1.12,148.8,0.0,0.0,7.57,27.53,38.83,17.75,454.2
2020-09-29 06:40:00,989.48,6.61,280.61,6.54,99.5,9.76,9.71,0.05,6.13,9.82,1227.54,0.6,1.13,129.6,0.0,0.0,20.81,49.86,61.96,17.65,458.2
2020-09-29 06:50:00,989.5,7.05,281.05,6.5,96.3,10.06,9.69,0.37,6.11,9.79,1225.64,0.38,0.85,151.1,0.0,0.0,49.45,93.17,111.69,17.57,455.5
2020-09-29 07:00:00,989.52,7.48,281.47,6.61,94.2,10.36,9.76,0.6,6.16,9.86,1223.77,0.94,1.42,131.4,0.0,0.0,67.93,128.11,154.04,17.53,451.2
2020-09-29 07:10:00,989.54,7.99,281.98,6.66,91.3,10.73,9.79,0.93,6.18,9.9,1221.57,0.65,1.3,135.2,0.0,0.0,91.67,178.03,204.44,17.58,454.9
2020-09-29 07:20:00,989.57,8.36,282.36,6.63,88.8,11.0,9.77,1.23,6.17,9.88,1219.99,0.98,1.48,146.9,0.0,0.0,118.2,224.05,248.32,17.74,456.7
2020-09-29 07:30:00,989.61,8.71,282.7,6.62,86.7,11.27,9.77,1.5,6.16,9.87,1218.53,0.72,1.2,159.9,0.0,0.0,142.52,270.19,294.7,18.04,454.9
2020-09-29 07:40:00,989.67,9.15,283.14,6.73,84.8,11.61,9.85,1.76,6.21,9.95,1216.67,0.86,1.27,151.5,0.0,0.0,166.76,316.89,340.31,18.47,456.0
2020-09-29 07:50:00,989.76,9.25,283.23,6.9,85.2,11.69,9.96,1.73,6.28,10.06,1216.3,1.2,1.74,186.1,0.0,0.0,190.55,364.47,388.8,19.0,457.4
2020-09-29 08:00:00,989.85,9.09,283.06,7.01,86.8,11.56,10.04,1.53,6.33,10.14,1217.06,1.13,1.74,170.5,0.0,0.0,214.08,413.15,434.16,19.6,459.7
2020-09-29 08:10:00,989.94,9.59,283.56,7.08,84.3,11.96,10.08,1.88,6.36,10.18,1215.0,1.07,1.77,155.3,0.0,0.0,234.9,456.8,479.45,20.23,457.8
2020-09-29 08:20:00,990.05,9.78,283.74,7.13,83.5,12.11,10.11,2.0,6.38,10.22,1214.3,1.07,2.06,158.8,0.0,0.0,263.47,503.83,528.39,20.87,458.3
2020-09-29 08:30:00,990.08,10.14,284.1,7.21,82.0,12.41,10.18,2.23,6.42,10.28,1212.77,0.92,2.33,178.8,0.0,0.0,293.19,553.91,577.23,21.51,459.2
2020-09-29 08:40:00,990.11,10.82,284.78,7.35,79.07,12.99,10.27,2.72,6.48,10.37,1209.86,0.81,2.0,149.7,0.0,0.0,312.8,597.58,618.98,22.14,459.7
2020-09-29 08:50:00,990.09,11.33,285.29,7.57,77.6,13.43,10.43,3.01,6.58,10.53,1207.59,1.12,1.76,167.8,0.0,0.0,335.28,643.68,669.42,22.77,461.5
2020-09-29 09:00:00,990.16,11.23,285.19,7.65,78.58,13.35,10.49,2.86,6.61,10.59,1208.07,0.99,1.76,157.1,0.0,0.0,357.05,691.29,711.24,23.38,455.9
2020-09-29 09:10:00,990.25,11.26,285.21,7.81,79.24,13.37,10.6,2.78,6.68,10.7,1208.0,0.99,1.64,108.9,0.0,0.0,378.5,732.77,754.19,23.96,454.4
2020-09-29 09:20:00,990.39,11.1,285.04,7.57,78.83,13.23,10.43,2.8,6.58,10.53,1208.93,1.37,2.18,104.8,0.0,0.0,399.63,773.91,793.58,24.51,446.2
2020-09-29 09:30:00,990.49,11.45,285.38,7.68,77.57,13.54,10.5,3.04,6.62,10.61,1207.53,1.33,1.86,121.3,0.0,0.0,418.7,810.67,832.18,25.01,443.5
2020-09-29 09:40:00,990.53,11.71,285.64,7.79,76.82,13.78,10.58,3.19,6.67,10.68,1206.44,1.55,2.21,140.2,0.0,0.0,437.66,847.01,866.19,25.48,449.5
2020-09-29 09:50:00,990.49,12.39,286.32,8.09,74.96,14.41,10.8,3.61,6.81,10.91,1203.42,1.19,2.12,180.9,0.0,0.0,456.34,885.13,904.91,25.91,443.3
2020-09-29 10:00:00,990.48,13.31,287.24,8.25,71.39,15.31,10.93,4.38,6.89,11.03,1199.49,0.68,1.55,132.4,0.0,0.0,470.88,918.28,931.81,26.33,442.6
2020-09-29 10:10:00,990.47,13.98,287.92,8.52,69.58,15.99,11.12,4.86,7.02,11.23,1196.59,1.21,1.77,194.1,0.0,0.0,485.88,948.7,967.71,26.77,440.5
2020-09-29 10:20:00,990.5,14.44,288.38,8.61,67.95,16.47,11.19,5.28,7.06,11.3,1194.68,1.28,2.17,145.1,0.0,0.0,501.3,979.68,989.6,27.22,442.0
2020-09-29 10:30:00,990.56,14.48,288.41,8.81,68.69,16.51,11.34,5.17,7.15,11.45,1194.51,1.51,2.43,111.9,0.0,0.0,515.03,1005.8,1020.47,27.64,439.6
2020-09-29 10:40:00,990.61,14.29,288.22,8.71,69.07,16.31,11.27,5.05,7.11,11.37,1195.4,1.55,2.21,71.59,0.0,0.0,528.98,1033.83,1040.94,28.02,424.3
2020-09-29 10:50:00,990.55,14.82,288.75,9.1,68.55,16.88,11.57,5.31,7.3,11.68,1192.99,1.14,2.15,128.5,0.0,0.0,540.5,1057.11,1071.54,28.34,422.6
2020-09-29 11:00:00,990.48,15.41,289.35,9.33,67.04,17.53,11.76,5.78,7.42,11.87,1190.38,1.73,2.78,97.3,0.0,0.0,551.29,1079.42,1089.56,28.61,423.0
2020-09-29 11:10:00,990.44,15.13,289.07,9.21,67.71,17.22,11.66,5.56,7.36,11.77,1191.53,1.99,2.99,90.3,0.0,0.0,558.49,1090.95,1095.6,28.87,420.8
2020-09-29 11:20:00,990.45,15.45,289.39,9.32,66.81,17.58,11.75,5.83,7.41,11.86,1190.18,1.49,2.62,91.0,0.0,0.0,569.17,1112.97,1126.83,29.09,420.2
2020-09-29 11:30:00,990.45,15.72,289.66,9.53,66.6,17.89,11.91,5.97,7.52,12.03,1188.99,1.55,2.4,91.5,0.0,0.0,579.82,1134.92,1144.95,29.28,420.2
2020-09-29 11:40:00,990.41,15.72,289.67,9.39,65.96,17.89,11.8,6.09,7.44,11.91,1189.0,1.97,3.77,56.47,0.0,0.0,581.62,1137.52,1152.46,29.45,415.7
2020-09-29 11:50:00,990.32,15.86,289.82,9.31,65.04,18.05,11.74,6.31,7.41,11.85,1188.34,2.11,3.29,67.12,0.0,0.0,583.01,1139.51,1163.16,29.59,414.8
2020-09-29 12:00:00,990.22,15.97,289.93,9.12,63.75,18.18,11.59,6.59,7.31,11.7,1187.84,1.12,2.15,118.4,0.0,0.0,589.83,1153.31,1161.35,29.7,413.7
2020-09-29 12:10:00,990.17,16.44,290.41,9.24,62.35,18.73,11.68,7.05,7.37,11.79,1185.81,1.38,2.37,139.3,0.0,0.0,587.99,1149.37,1168.52,29.82,412.9
2020-09-29 12:20:00,990.12,16.47,290.44,9.26,62.32,18.76,11.69,7.07,7.38,11.81,1185.62,1.76,2.84,107.8,0.0,0.0,464.31,920.7,1196.84,29.99,412.3
2020-09-29 12:30:00,990.1,16.59,290.57,8.81,59.99,18.91,11.34,7.57,7.16,11.46,1185.26,1.22,2.38,173.1,0.0,0.0,474.1,946.01,1196.67,30.18,410.4
2020-09-29 12:40:00,990.05,17.13,291.11,8.63,57.29,19.57,11.21,8.36,7.07,11.32,1183.06,1.51,3.25,188.6,0.0,0.0,594.51,1161.54,1192.84,30.37,409.1
2020-09-29 12:50:00,990.01,17.46,291.45,8.49,55.58,19.98,11.11,8.88,7.01,11.22,1181.71,1.23,3.06,170.5,0.0,0.0,522.44,1036.08,1171.64,30.6,409.2
2020-09-29 13:00:00,989.99,17.61,291.6,8.5,55.08,20.17,11.11,9.06,7.01,11.22,1181.08,1.22,2.53,189.5,0.0,0.0,501.9,999.27,1176.93,30.89,409.4
2020-09-29 13:10:00,989.93,17.94,291.93,7.9,51.8,20.59,10.67,9.93,6.73,10.78,1179.87,0.82,2.38,190.1,0.0,0.0,521.04,1018.83,1178.93,31.21,406.4
2020-09-29 13:20:00,989.85,17.65,291.65,6.49,47.86,20.22,9.68,10.54,6.1,9.78,1181.4,1.6,3.5,214.5,0.0,0.0,212.51,461.9,1109.98,31.56,404.1
2020-09-29 13:30:00,989.76,17.77,291.78,7.06,49.43,20.37,10.07,10.3,6.35,10.18,1180.62,1.0,2.34,206.1,0.0,0.0,548.79,1058.75,1221.69,31.84,404.7
2020-09-29 13:40:00,989.71,17.44,291.45,6.87,49.81,19.95,9.94,10.02,6.27,10.04,1181.96,1.33,2.21,34.39,0.0,0.0,138.28,306.43,372.2,32.05,403.9
2020-09-29 13:50:00,989.63,16.98,291.0,6.45,49.82,19.38,9.66,9.73,6.09,9.76,1183.87,1.48,2.75,22.39,0.0,0.0,152.28,325.41,754.34,32.18,402.6
2020-09-29 14:00:00,989.57,16.9,290.92,7.05,52.19,19.28,10.06,9.22,6.35,10.17,1183.94,1.25,1.98,290.5,0.0,0.0,119.3,259.39,317.56,32.13,402.4
2020-09-29 14:10:00,989.5,16.99,291.02,7.17,52.32,19.39,10.15,9.25,6.4,10.25,1183.45,0.97,1.43,257.8,0.0,0.0,181.56,386.04,755.0,31.92,402.4
2020-09-29 14:20:00,989.49,17.15,291.18,7.59,53.31,19.59,10.44,9.15,6.59,10.56,1182.65,0.89,1.4,233.7,0.0,0.0,173.42,377.89,1035.3,31.67,402.1
2020-09-29 14:30:00,989.45,17.56,291.59,7.85,52.86,20.11,10.63,9.48,6.71,10.74,1180.85,0.67,1.9,36.87,0.0,0.0,479.81,935.92,1034.84,31.44,401.4
2020-09-29 14:40:00,989.47,18.56,292.59,7.56,48.66,21.41,10.42,10.99,6.58,10.53,1176.92,1.34,2.79,189.8,0.0,0.0,440.5,858.28,875.35,31.35,402.5
2020-09-29 14:50:00,989.48,18.82,292.85,7.49,47.64,21.76,10.37,11.39,6.54,10.48,1175.91,2.92,4.68,188.4,0.0,0.0,433.73,845.86,859.08,31.46,402.9
2020-09-29 15:00:00,989.56,18.23,292.26,7.52,49.56,20.97,10.39,10.58,6.56,10.5,1178.37,2.96,4.17,218.4,0.0,0.0,305.02,606.98,832.31,31.68,402.9
2020-09-29 15:10:00,989.59,17.83,291.85,7.81,51.83,20.45,10.6,9.85,6.69,10.71,1179.94,2.49,3.64,217.2,0.0,0.0,175.86,367.14,764.44,31.87,403.3
2020-09-29 15:20:00,989.63,17.38,291.4,8.3,55.14,19.88,10.96,8.92,6.92,11.08,1181.65,1.49,2.6,229.1,0.0,0.0,195.0,401.34,765.42,31.94,403.1
2020-09-29 15:30:00,989.56,17.55,291.57,8.6,55.68,20.09,11.19,8.91,7.06,11.31,1180.77,0.78,1.22,251.1,0.0,0.0,107.24,238.37,696.72,31.89,402.8
2020-09-29 15:40:00,989.53,17.33,291.36,8.53,56.17,19.82,11.13,8.69,7.03,11.25,1181.66,0.79,1.35,297.0,0.0,0.0,191.73,384.37,590.48,31.8,403.1
2020-09-29 15:50:00,989.58,17.68,291.7,8.81,56.0,20.26,11.35,8.91,7.16,11.46,1180.2,0.53,1.36,34.45,0.0,0.0,306.59,598.73,604.57,31.66,403.5
2020-09-29 16:00:00,989.63,18.08,292.1,8.69,54.18,20.78,11.26,9.52,7.11,11.37,1178.68,1.13,2.32,351.7,0.0,0.0,300.46,588.08,600.5,31.6,403.6
2020-09-29 16:10:00,989.69,17.84,291.85,8.62,54.75,20.46,11.2,9.26,7.07,11.32,1179.74,2.11,3.53,291.0,0.0,0.0,251.5,487.45,566.06,31.66,403.8
2020-09-29 16:20:00,989.71,17.41,291.42,8.45,55.61,19.92,11.08,8.84,6.99,11.19,1181.57,1.59,2.39,279.2,0.0,0.0,115.42,246.7,411.36,31.77,404.1
2020-09-29 16:30:00,989.81,16.89,290.89,8.69,58.38,19.27,11.25,8.02,7.1,11.37,1183.73,1.86,2.97,272.8,0.0,0.0,128.78,262.63,323.13,31.84,404.6
2020-09-29 16:40:00,989.91,16.56,290.55,9.07,61.19,18.87,11.55,7.32,7.29,11.67,1185.06,1.9,3.12,266.7,0.0,0.0,66.64,157.37,306.78,31.77,406.1
2020-09-29 16:50:00,990.03,16.17,290.15,9.24,63.47,18.41,11.68,6.72,7.37,11.8,1186.74,1.39,2.55,263.7,0.0,0.0,68.52,153.49,214.7,31.59,407.5
2020-09-29 17:00:00,990.11,15.98,289.95,9.41,64.95,18.19,11.81,6.37,7.45,11.93,1187.56,1.19,1.85,258.1,0.0,0.0,45.43,107.16,159.03,31.3,408.0
2020-09-29 17:10:00,990.16,15.82,289.79,9.37,65.46,18.0,11.78,6.22,7.44,11.9,1188.29,1.06,1.57,262.9,0.0,0.0,48.6,95.53,110.61,30.97,408.6
2020-09-29 17:20:00,990.27,15.83,289.79,9.39,65.5,18.01,11.8,6.21,7.44,11.91,1188.38,0.97,1.45,258.6,0.0,0.0,30.39,73.55,98.04,30.61,409.2
2020-09-29 17:30:00,990.36,15.59,289.54,9.4,66.55,17.74,11.8,5.93,7.45,11.92,1189.47,0.98,1.5,259.6,0.0,0.0,22.46,55.27,64.81,30.25,409.5
2020-09-29 17:40:00,990.42,15.42,289.37,9.47,67.61,17.55,11.86,5.68,7.48,11.98,1190.22,0.82,1.46,273.7,0.0,0.0,19.49,41.46,49.99,29.86,410.0
2020-09-29 17:50:00,990.52,15.35,289.29,9.53,68.21,17.47,11.91,5.55,7.52,12.03,1190.6,0.87,1.53,247.8,0.0,0.0,10.35,21.43,31.12,29.48,410.4
2020-09-29 18:00:00,990.63,15.27,289.2,9.53,68.55,17.38,11.91,5.47,7.51,12.03,1191.07,0.93,1.3,258.8,0.0,0.0,1.37,7.36,12.41,29.11,411.0
2020-09-29 18:10:00,990.77,15.23,289.15,9.52,68.68,17.33,11.9,5.43,7.51,12.02,1191.41,0.93,1.99,247.8,0.0,0.0,0.0,2.09,3.93,28.76,411.7
2020-09-29 18:20:00,990.88,15.11,289.02,9.59,69.54,17.2,11.96,5.24,7.54,12.07,1192.01,0.95,1.8,268.2,0.0,0.0,0.0,0.0,0.0,28.44,412.8
2020-09-29 18:30:00,991.03,15.04,288.93,9.8,70.82,17.12,12.13,5.0,7.65,12.24,1192.4,0.89,2.44,237.4,0.0,0.0,0.0,0.0,0.0,28.15,415.1
2020-09-29 18:40:00,991.12,14.93,288.82,9.66,70.69,17.0,12.02,4.98,7.58,12.13,1193.02,1.06,1.49,291.4,0.0,0.0,0.0,0.0,0.0,27.87,413.9
2020-09-29 18:50:00,991.11,14.8,288.69,10.15,73.65,16.86,12.42,4.44,7.83,12.53,1193.36,0.4,0.69,146.3,0.0,0.0,0.0,0.0,0.0,27.61,420.5
2020-09-29 19:00:00,991.09,14.55,288.44,9.74,72.83,16.59,12.08,4.51,7.62,12.19,1194.53,1.27,2.28,256.4,0.0,0.0,0.0,0.0,0.0,27.36,415.9
2020-09-29 19:10:00,991.12,14.8,288.69,9.44,70.22,16.86,11.84,5.02,7.46,11.94,1193.64,2.4,2.87,259.0,0.0,0.0,0.0,0.0,0.0,27.12,413.6
2020-09-29 19:20:00,991.2,14.89,288.77,8.38,64.98,16.96,11.02,5.94,6.94,11.12,1193.74,2.42,3.24,262.7,0.0,0.0,0.0,0.0,0.0,26.87,412.5
2020-09-29 19:30:00,991.19,14.82,288.7,8.0,63.61,16.88,10.74,6.14,6.77,10.83,1194.14,2.52,3.28,264.4,0.0,0.0,0.0,0.0,0.0,26.59,412.1
2020-09-29 19:40:00,991.25,14.4,288.27,8.25,66.48,16.43,10.92,5.51,6.88,11.02,1195.88,1.6,2.27,255.5,0.0,0.0,0.0,0.0,0.0,26.29,414.1
2020-09-29 19:50:00,991.36,13.77,287.63,8.45,70.19,15.77,11.07,4.7,6.97,11.17,1198.57,0.98,1.67,259.9,0.0,0.0,0.0,0.0,0.0,25.98,416.9
2020-09-29 20:00:00,991.44,13.34,287.2,8.83,74.07,15.34,11.36,3.98,7.16,11.46,1200.33,1.06,2.21,247.5,0.0,0.0,0.0,0.0,0.0,25.68,419.9
2020-09-29 20:10:00,991.57,12.83,286.67,9.1,78.02,14.83,11.57,3.26,7.29,11.67,1202.53,0.65,1.06,93.0,0.0,0.0,0.0,0.0,0.0,25.39,425.0
2020-09-29 20:20:00,991.61,12.41,286.25,9.77,83.9,14.43,12.11,2.32,7.63,12.21,1204.1,0.64,1.33,54.53,0.0,0.0,0.0,0.0,0.0,25.08,433.1
2020-09-29 20:30:00,991.64,12.14,285.98,9.79,85.5,14.17,12.12,2.06,7.64,12.22,1205.27,0.36,1.11,14.43,0.0,0.0,0.0,0.0,0.0,24.77,434.0
2020-09-29 20:40:00,991.74,11.96,285.79,9.68,85.9,14.01,12.03,1.97,7.58,12.13,1206.2,0.71,1.27,46.13,0.0,0.0,0.0,0.0,0.0,24.46,430.9
2020-09-29 20:50:00,991.75,11.86,285.69,9.79,87.1,13.91,12.12,1.79,7.64,12.22,1206.59,0.87,1.3,97.7,0.0,0.0,0.0,0.0,0.0,24.15,429.6
2020-09-29 21:00:00,991.69,11.77,285.6,9.77,87.5,13.83,12.1,1.73,7.63,12.2,1206.91,1.07,1.69,229.1,0.0,0.0,0.0,0.0,0.0,23.85,426.3
2020-09-29 21:10:00,991.68,11.72,285.55,9.8,88.0,13.79,12.13,1.65,7.64,12.23,1207.09,1.44,2.06,241.0,0.0,0.0,0.0,0.0,0.0,23.56,423.2
2020-09-29 21:20:00,991.7,11.57,285.4,9.81,88.9,13.65,12.14,1.52,7.65,12.24,1207.75,1.86,2.31,248.1,0.0,0.0,0.0,0.0,0.0,23.3,423.4
2020-09-29 21:30:00,991.83,11.35,285.17,9.72,89.7,13.45,12.07,1.39,7.6,12.17,1208.88,1.25,2.27,228.1,0.0,0.0,0.0,0.0,0.0,23.05,426.3
2020-09-29 21:40:00,991.92,11.06,284.87,9.62,90.8,13.2,11.98,1.21,7.55,12.08,1210.26,1.0,1.42,218.5,0.0,0.0,0.0,0.0,0.0,22.82,432.0
2020-09-29 21:50:00,991.96,10.87,284.68,9.59,91.8,13.03,11.96,1.07,7.53,12.06,1211.13,1.1,1.6,203.9,0.0,0.0,0.0,0.0,0.0,22.59,433.7
2020-09-29 22:00:00,991.96,10.76,284.57,9.56,92.3,12.93,11.94,1.0,7.52,12.04,1211.61,1.28,1.58,233.0,0.0,0.0,0.0,0.0,0.0,22.39,435.6
2020-09-29 22:10:00,991.91,10.88,284.69,9.59,91.7,13.04,11.96,1.08,7.53,12.05,1211.03,1.27,1.67,238.0,0.0,0.0,0.0,0.0,0.0,22.19,432.3
2020-09-29 22:20:00,991.87,10.74,284.55,9.5,92.0,12.92,11.88,1.03,7.49,11.98,1211.61,0.48,1.1,67.7,0.0,0.0,0.0,0.0,0.0,22.0,435.7
2020-09-29 22:30:00,991.9,10.17,283.98,9.3,94.3,12.43,11.73,0.71,7.39,11.82,1214.16,0.72,2.43,243.1,0.0,0.0,0.0,0.0,0.0,21.81,439.2
2020-09-29 22:40:00,991.95,9.75,283.55,9.22,96.5,12.09,11.67,0.42,7.35,11.76,1216.05,1.82,3.02,230.5,0.0,0.0,0.0,0.0,0.0,21.62,436.2
2020-09-29 22:50:00,991.94,9.86,283.67,9.22,95.8,12.18,11.67,0.51,7.35,11.76,1215.56,0.88,1.45,231.5,0.0,0.0,0.0,0.0,0.0,21.42,439.0
2020-09-29 23:00:00,991.86,9.86,283.67,9.22,95.8,12.18,11.67,0.51,7.35,11.76,1215.46,1.12,1.54,234.2,0.0,0.0,0.0,0.0,0.0,21.23,440.9
2020-09-29 23:10:00,991.8,9.82,283.64,9.2,95.9,12.15,11.65,0.5,7.34,11.74,1215.57,0.87,1.24,219.1,0.0,0.0,0.0,0.0,0.0,21.05,441.3
2020-09-29 23:20:00,991.85,9.75,283.56,9.05,95.4,12.09,11.53,0.56,7.26,11.63,1215.99,0.38,0.75,139.3,0.0,0.0,0.0,0.0,0.0,20.88,443.0
2020-09-29 23:30:00,991.84,9.34,283.15,8.87,96.9,11.76,11.4,0.36,7.18,11.49,1217.8,0.34,0.62,175.3,0.0,0.0,0.0,0.0,0.0,20.71,443.0
2020-09-29 23:40:00,991.82,9.1,282.91,8.97,99.1,11.57,11.47,0.1,7.22,11.56,1218.78,0.71,1.78,223.6,0.0,0.0,0.0,0.0,0.0,20.55,441.9
2020-09-29 23:50:00,991.85,9.1,282.91,9.0,99.3,11.57,11.49,0.08,7.24,11.58,1218.81,1.62,2.02,225.7,0.0,0.0,0.0,0.0,0.0,20.39,438.0
2020-09-30 00:00:00,991.92,9.07,282.88,8.94,99.1,11.55,11.44,0.1,7.21,11.54,1219.04,1.04,1.74,201.4,0.0,0.0,0.0,0.0,0.0,20.24,441.9
2020-09-30 00:10:00,992.0,8.93,282.73,8.69,98.4,11.44,11.26,0.18,7.09,11.35,1219.84,0.57,1.27,171.2,0.0,0.0,0.0,0.0,0.0,20.1,450.3
2020-09-30 00:20:00,991.96,8.6,282.4,8.54,99.6,11.19,11.14,0.04,7.02,11.23,1221.27,0.84,1.39,185.9,0.0,0.0,0.0,0.0,0.0,19.95,445.2
2020-09-30 00:30:00,991.89,8.34,282.15,8.34,100.0,10.99,10.99,0.0,6.92,11.08,1222.38,1.43,1.77,205.2,0.0,0.0,0.0,0.0,0.0,19.79,443.1
2020-09-30 00:40:00,991.89,8.11,281.92,8.11,100.0,10.82,10.82,0.0,6.81,10.91,1223.46,0.89,1.55,173.4,0.0,0.0,0.0,0.0,0.0,19.65,452.4
2020-09-30 00:50:00,991.89,8.0,281.8,8.0,100.0,10.74,10.74,0.0,6.76,10.82,1223.99,0.75,1.2,206.0,0.0,0.0,0.0,0.0,0.0,19.53,453.9
2020-09-30 01:00:00,991.9,8.0,281.8,8.0,100.0,10.74,10.74,0.0,6.76,10.83,1223.99,0.86,1.23,185.0,0.0,0.0,0.0,0.0,0.0,19.4,446.5
2020-09-30 01:10:00,991.87,7.9,281.7,7.9,100.0,10.66,10.66,0.0,6.71,10.75,1224.43,0.76,1.13,172.6,0.0,0.0,0.0,0.0,0.0,19.28,445.8
2020-09-30 01:20:00,991.83,7.73,281.54,7.73,100.0,10.54,10.54,0.0,6.64,10.63,1225.16,0.95,1.35,195.5,0.0,0.0,0.0,0.0,0.0,19.16,448.2
2020-09-30 01:30:00,991.83,7.57,281.38,7.57,100.0,10.43,10.43,0.0,6.57,10.52,1225.9,0.7,1.29,191.0,0.0,0.0,0.0,0.0,0.0,19.04,456.3
2020-09-30 01:40:00,991.8,7.61,281.43,7.61,100.0,10.46,10.46,0.0,6.59,10.55,1225.68,0.39,0.91,159.6,0.0,0.0,0.0,0.0,0.0,18.92,455.9
2020-09-30 01:50:00,991.76,7.65,281.46,7.65,100.0,10.48,10.48,0.0,6.6,10.57,1225.47,0.57,0.84,193.0,0.0,0.0,0.0,0.0,0.0,18.81,456.5
2020-09-30 02:00:00,991.73,7.51,281.33,7.51,100.0,10.39,10.39,0.0,6.54,10.47,1226.07,1.08,1.69,193.0,0.0,0.0,0.0,0.0,0.0,18.71,454.3
2020-09-30 02:10:00,991.64,7.41,281.23,7.41,100.0,10.31,10.31,0.0,6.49,10.4,1226.46,1.05,1.37,203.8,0.0,0.0,0.0,0.0,0.0,18.62,455.3
2020-09-30 02:20:00,991.54,7.41,281.24,7.41,100.0,10.31,10.31,0.0,6.49,10.4,1226.34,0.78,1.25,201.4,0.0,0.0,0.0,0.0,0.0,18.53,459.1
2020-09-30 02:30:00,991.44,7.32,281.16,7.32,100.0,10.25,10.25,0.0,6.46,10.34,1226.61,0.57,1.07,171.2,0.0,0.0,0.0,0.0,0.0,18.45,460.4
2020-09-30 02:40:00,991.41,7.42,281.27,7.42,100.0,10.32,10.32,0.0,6.5,10.41,1226.1,0.51,0.84,141.9,0.0,0.0,0.0,0.0,0.0,18.36,460.2
2020-09-30 02:50:00,991.39,7.12,280.96,7.12,100.0,10.11,10.11,0.0,6.37,10.2,1227.5,0.89,1.58,159.9,0.0,0.0,0.0,0.0,0.0,18.28,463.0
2020-09-30 03:00:00,991.31,6.93,280.78,6.93,100.0,9.98,9.98,0.0,6.29,10.07,1228.28,0.53,1.36,222.5,0.0,0.0,0.0,0.0,0.0,18.21,468.3
2020-09-30 03:10:00,991.1,6.8,280.67,6.8,100.0,9.89,9.89,0.0,6.23,9.98,1228.64,0.87,1.48,157.0,0.0,0.0,0.0,0.0,0.0,18.15,470.1
